"source id","target id","label"
"Q7091790","Q3730026","episode_part_of"
"Q7092819","Q461787","episode_part_of"
"Q7135031","Q3469077","episode_part_of"
"Q7142921","Q3468785","episode_part_of"
"Q7144754","Q3730032","episode_part_of"
"Q7165351","Q3730026","episode_part_of"
"Q7247600","Q3730026","episode_part_of"
"Q7250266","Q3730033","episode_part_of"
"Q7250287","Q3468785","episode_part_of"
"Q7291955","Q3730029","episode_part_of"
"Q7294386","Q3730022","episode_part_of"
"Q7300960","Q3468788","episode_part_of"
"Q7305751","Q3468901","episode_part_of"
"Q7305751","Q3468983","episode_part_of"
"Q7315703","Q3468582","episode_part_of"
"Q7316518","Q461787","episode_part_of"
"Q7379022","Q3468580","episode_part_of"
"Q7379029","Q3468897","episode_part_of"
"Q7431504","Q733620","episode_part_of"
"Q7462541","Q3468785","episode_part_of"
"Q7621339","Q3730026","episode_part_of"
"Q7673930","Q3730026","episode_part_of"
"Q7684563","Q733620","episode_part_of"
"Q7713246","Q3468580","episode_part_of"
"Q7714891","Q3468898","episode_part_of"
"Q7716357","Q3730022","episode_part_of"
"Q7722096","Q3730026","episode_part_of"
"Q7723031","Q3468788","episode_part_of"
"Q7729572","Q3468790","episode_part_of"
"Q7730545","Q3730026","episode_part_of"
"Q7732182","Q3468790","episode_part_of"
"Q7732278","Q3468790","episode_part_of"
"Q7740379","Q3468901","episode_part_of"
"Q7743099","Q3468580","episode_part_of"
"Q7753998","Q3468983","episode_part_of"
"Q7756243","Q5204631","episode_part_of"
"Q7756695","Q3468983","episode_part_of"
"Q7759503","Q3730029","episode_part_of"
"Q7759792","Q461787","episode_part_of"
"Q7762826","Q3468785","episode_part_of"
"Q7764119","Q3730026","episode_part_of"
"Q7766854","Q5204631","episode_part_of"
"Q7773920","Q3468897","episode_part_of"
"Q7784320","Q3469077","episode_part_of"
"Q7785215","Q3730030","episode_part_of"
"Q7798467","Q3468785","episode_part_of"
"Q7804770","Q3468983","episode_part_of"
"Q7804770","Q733620","episode_part_of"
"Q7805539","Q3730030","episode_part_of"
"Q7836540","Q3730026","episode_part_of"
"Q7887305","Q3468898","episode_part_of"
"Q7893741","Q3468788","episode_part_of"
"Q7933105","Q3468983","episode_part_of"
"Q7969397","Q3730030","episode_part_of"
